u,v,key,osmid,highway,lanes,maxspeed,name_left,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,element,id,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,fhrs:id,name_right,smoking,source:addr,website,wheelchair,wikidata,addr:housename,opening_hours,phone,addr:unit,outdoor_seating,check_date,check_date:opening_hours,indoor_seating,contact:instagram,brand,brand:wikidata,building:levels,cocktails,addr:county,brand:wikipedia,contact:website,email,microbrewery,opening_hours:kitchen,fhrs:authority,fhrs:businesstype,fhrs:local_authority_id,fhrs:rating,contact:facebook,contact:phone,diet:vegan,diet:vegetarian,food,note,payment:debit_cards,payment:mastercard,payment:visa,real_ale,toilets,toilets:access,website:menu,url,brewery,building,operator,operator:wikidata,roof:shape,fhrs:rating_date,source,toilets:wheelchair,contact:email,building:part,level,room,dist_to_amenity,access_score
59997002,1857100573,0,29203798,tertiary,2,20 mph,Queen Street,False,True,12.979113477766862,32.1868,1.4516761069743098,"LINESTRING (291885.2684959791 92885.60959592927, 291877.05340196186 92895.68034295112)",yes,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,104.17391816622228,0.009508060719194168
59997002,1857100619,0,"[510511147, 8025989]",service,,,,False,False,58.82337899892559,32.1868,6.579223917759211,"LINESTRING (291885.2684959791 92885.60959592927, 291896.10331628757 92894.28441879136, 291896.9974289206 92903.69918390768, 291897.740703784 92912.64985964986, 291898.6349450601 92928.20516119286, 291899.13713914825 92939.15205790265)",yes,asphalt,,,,,,"['alley', 'parking_aisle']",,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,101.81791507948682,0.009725931509376713
59997002,34920972,0,29203798,tertiary,2,20 mph,Queen Street,False,False,12.701361619680384,32.1868,1.420610369183932,"LINESTRING (291885.2684959791 92885.60959592927, 291888.69642564433 92880.9999043479, 291892.8451764725 92875.3963530011)",yes,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,91.99400932045891,0.010753380860846458
54212837,54212836,0,7036794,unclassified,,20 mph,Upper Paul Street,False,True,50.54016505071969,32.1868,5.6527705202937515,"LINESTRING (291943.4625319488 92808.75973631951, 291948.71869058127 92811.27618332111, 291953.38765164744 92814.76147301105, 291970.4102490193 92830.70587818458, 291975.7554552837 92835.47871136447, 291977.02567495184 92835.44128825312, 291978.3114650451 92834.79171445826, 291982.01868835924 92830.36541665369)",yes,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583391093021424,0.1791026247919264
54212837,62142577,0,7972917,unclassified,2,20 mph,Queen Street,False,False,41.452774293721056,32.1868,4.6363722848309195,"LINESTRING (291943.4625319488 92808.75973631951, 291947.45112654194 92802.23624472611, 291969.06216732075 92776.1698012058)",yes,asphalt,,,,,,,,node,10074041594,Exeter,79-82,EX4 3RW,Queen Street,bar,1541834,Revolution,,,,,,,,,,,,,,,Revolution,Q64024398,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.468565660770425,0.08020168696278178
54212837,795238615,0,907124293,tertiary,,20 mph,Paul Street,False,False,56.96211743157516,32.1868,6.371047222888594,"LINESTRING (291943.4625319488 92808.75973631951, 291927.5830625416 92794.1488835887, 291901.9929298172 92769.58289487494)",yes,asphalt,,,,,,,,node,10074041594,Exeter,79-82,EX4 3RW,Queen Street,bar,1541834,Revolution,,,,,,,,,,,,,,,Revolution,Q64024398,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.531459875628947,0.053962289356119096
54212837,34920972,0,907124294,tertiary,1,20 mph,Queen Street,False,True,84.51970694490333,32.1868,9.453283488934968,"LINESTRING (291943.4625319488 92808.75973631951, 291943.7919955844 92811.71193927922, 291943.1430556963 92813.44962372942, 291921.89726710896 92840.43192505674, 291892.8451764725 92875.3963530011)",yes,asphalt,,,,,,,,node,10074041594,Exeter,79-82,EX4 3RW,Queen Street,bar,1541834,Revolution,,,,,,,,,,,,,,,Revolution,Q64024398,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.531459875628947,0.053962289356119096
294000690,1677444731,0,24044182,footway,,,,False,False,14.099146230530547,32.1868,1.5769485139843034,"LINESTRING (291965.28612922813 93000.28854444285, 291978.3744596441 93005.62411122202)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,178.48423727519082,0.005571519901587619
294000690,343132404,0,155339533,footway,,,,False,False,27.11766602997037,32.1868,3.0330321034676744,"LINESTRING (291965.28612922813 93000.28854444285, 291984.32359883765 92980.91654546763)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9705187552657,0.006212317682347581
294000690,959491872,0,24044182,footway,,,,False,True,44.695436374648565,32.1868,4.999054610857086,"LINESTRING (291965.28612922813 93000.28854444285, 291963.92272506095 92991.0503512419, 291962.7935685663 92985.62289475062, 291962.0818249848 92980.57614031393, 291963.9136651791 92974.58678106623, 291972.3499881225 92958.14857063285)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,136.41066258384822,0.007277455629688113
294000690,294000713,0,26800382,footway,,,,False,False,108.26289838719988,32.1868,12.108890420728983,"LINESTRING (291965.28612922813 93000.28854444285, 291960.24464062724 92995.85428559233, 291951.32510025613 92986.22749204899, 291944.2596594938 92975.43877117094, 291939.1887547781 92966.17725421992, 291931.53055079485 92950.2948359868, 291922.4959675672 92927.6218278752, 291921.3004191634 92918.99199546178, 291921.89298129955 92910.10263871372, 291923.793789398 92905.05739048656)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,94.07410062212968,0.010518111593550405
1630309399,343132380,0,596076185,footway,,,,False,False,17.350828500001047,32.1868,1.9406397218736804,"LINESTRING (292008.11277381616 92957.43044284554, 291995.99280850665 92969.88452925335)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,141.52497114056553,0.0070163143482677715
1630309399,75258004,0,"[1153887128, 9639081]",footway,,,,False,True,4.780126688126792,32.1868,0.5346432723121421,"LINESTRING (292008.11277381616 92957.43044284554, 292010.2887508395 92955.78352419139, 292010.799296952 92955.2056246528, 292011.65491265693 92954.24236147827)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,139.54984304591383,0.00711491367281945
1630309399,294000713,0,150110277,footway,,,,False,True,106.61729192943778,32.1868,11.924834122869502,"LINESTRING (292008.11277381616 92957.43044284554, 292005.52413796255 92956.53847228028, 291997.5918993752 92952.30862925516, 291990.9851350183 92943.89092235328, 291988.1066450463 92940.93586731004, 291984.4060590105 92938.17582040941, 291976.8450892926 92934.82825364737, 291973.3947434984 92932.218771274, 291970.1877297189 92928.40284342115, 291965.2616917389 92921.36313419451, 291956.21756348526 92914.9315431847, 291944.85557509784 92903.29736748227, 291941.0089575975 92901.3301896138, 291932.19487275666 92902.25806848798, 291927.5256582702 92903.1890968954, 291923.793789398 92905.05739048656)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84798300938171,0.011785783993114241
959491872,34920974,0,596076785,footway,,,,False,False,16.66542183908737,32.1868,1.8639789796038915,"LINESTRING (291972.3499881225 92958.14857063285, 291984.2636962203 92969.8381232754)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,136.41066258384822,0.007277455629688113
959491872,294000690,0,24044182,footway,,,,False,False,44.695436374648565,32.1868,4.999054610857086,"LINESTRING (291972.3499881225 92958.14857063285, 291963.9136651791 92974.58678106623, 291962.0818249848 92980.57614031393, 291962.7935685663 92985.62289475062, 291963.92272506095 92991.0503512419, 291965.28612922813 93000.28854444285)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,136.41066258384822,0.007277455629688113
959491872,294000713,0,596076785,footway,,,,False,True,71.85020446834616,32.1868,8.036236472281999,"LINESTRING (291972.3499881225 92958.14857063285, 291948.0960563201 92931.22976792874, 291923.793789398 92905.05739048656)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,94.07410062212968,0.010518111593550405
293147854,1857100621,0,5581775,residential,2,20 mph,Northernhay Street,False,True,6.162924678900182,32.1868,0.6893052072290708,"LINESTRING (291845.22589215264 92823.97731608839, 291849.52608179324 92828.40458942688)",no,concrete,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,113.43420022821834,0.008738646296349174
293147854,2852776558,0,5581775,residential,2,20 mph,Northernhay Street,False,False,33.3924410056424,32.1868,3.7348474411967842,"LINESTRING (291845.22589215264 92823.97731608839, 291837.05243408994 92815.28079143734, 291823.3492666858 92798.7117729628)",no,paving_stones,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,113.8276090640373,0.00870870697518676
293147854,380467943,0,"[26727032, 33435328]",pedestrian,,,Maddocks Row,False,False,27.624670232884746,32.1868,3.0897390494980894,"LINESTRING (291845.22589215264 92823.97731608839, 291860.4202863666 92808.9339745946, 291864.9983439221 92804.62303211179)",no,paving_stones,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,86.32301908149674,0.011451734153473565
380467870,1857100621,0,33435308,track,,,,False,True,18.823647813786675,34.06605393721507,1.9892275241072992,"LINESTRING (291835.4233142908 92840.92239748925, 291849.52608179324 92828.40458942688)",no,concrete,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,113.43420022821834,0.008738646296349174
1857100619,1857100619,0,510511147,service,,,,False,False,101.90569057371724,32.1868,11.397855209756239,"LINESTRING (291899.13713914825 92939.15205790265, 291908.16487434023 92967.96570952461, 291912.5872610635 92980.34427566922, 291909.4931537898 92980.27488856108, 291892.63577299094 92971.26874396022, 291887.51094986906 92957.02476487358, 291899.13713914825 92939.15205790265)",no,asphalt,,,,,,parking_aisle,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,135.85969386441064,0.00730675315546678
1857100619,1857100619,1,510511147,service,,,,False,True,101.90569057371724,32.1868,11.397855209756239,"LINESTRING (291899.13713914825 92939.15205790265, 291887.51094986906 92957.02476487358, 291892.63577299094 92971.26874396022, 291909.4931537898 92980.27488856108, 291912.5872610635 92980.34427566922, 291908.16487434023 92967.96570952461, 291899.13713914825 92939.15205790265)",no,asphalt,,,,,,parking_aisle,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,135.85969386441064,0.00730675315546678
1857100619,59997002,0,"[510511147, 8025989]",service,,,,False,True,58.82337899892559,32.1868,6.579223917759211,"LINESTRING (291899.13713914825 92939.15205790265, 291898.6349450601 92928.20516119286, 291897.740703784 92912.64985964986, 291896.9974289206 92903.69918390768, 291896.10331628757 92894.28441879136, 291885.2684959791 92885.60959592927)",yes,asphalt,,,,,,"['alley', 'parking_aisle']",,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,101.81791507948682,0.009725931509376713
54212836,8963647388,0,7036615,pedestrian,,,Gandy Street,False,False,33.87150359557748,32.1868,3.7884291990529952,"LINESTRING (291982.01868835924 92830.36541665369, 291982.56223271927 92829.67559006036, 291991.73737525975 92817.87202632456, 291996.85761354817 92809.38954497516, 292001.3411834159 92802.5554985721)",yes,asphalt,,,,,,,,node,10074041598,Exeter,23,EX4 3LS,Gandy Street,bar,1533107,The Cocktail Club,,,,,,,,,,no,,,,,The Cocktail Club,Q117280652,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.781237440443787,0.2091508762022874
54212836,54212837,0,7036794,unclassified,,20 mph,Upper Paul Street,False,False,50.54016505071969,32.1868,5.6527705202937515,"LINESTRING (291982.01868835924 92830.36541665369, 291978.3114650451 92834.79171445826, 291977.02567495184 92835.44128825312, 291975.7554552837 92835.47871136447, 291970.4102490193 92830.70587818458, 291953.38765164744 92814.76147301105, 291948.71869058127 92811.27618332111, 291943.4625319488 92808.75973631951)",yes,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583391093021425,0.17910262479192637
54212836,62141562,0,25725419,service,,,Bradninch Place,False,True,21.935728793720383,32.1868,2.45344748957316,"LINESTRING (291982.01868835924 92830.36541665369, 291986.94308885623 92835.95903635159, 291997.0997257292 92846.32785304607)",yes,asphalt,,,,,customers,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,16.737033090830018,0.05637921488216631
62142577,59743605,0,7972917,unclassified,2,20 mph,Queen Street,False,False,17.519788891386124,32.1868,1.9595374504141465,"LINESTRING (291969.06216732075 92776.1698012058, 291980.04863243684 92762.49323111103)",yes,paving_stones,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,19.28096181910741,0.04930732619682093
62142577,54212837,0,7972917,unclassified,2,20 mph,Queen Street,False,True,41.452774293721056,32.1868,4.6363722848309195,"LINESTRING (291969.06216732075 92776.1698012058, 291947.45112654194 92802.23624472611, 291943.4625319488 92808.75973631951)",yes,asphalt,,,,,,,,node,10074041594,Exeter,79-82,EX4 3RW,Queen Street,bar,1541834,Revolution,,,,,,,,,,,,,,,Revolution,Q64024398,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.468565660770427,0.08020168696278177
62142577,8963647388,0,"[1102252525, 651578933, 971180349, 971180350, 971180351]",footway,,,Queens Walk,False,True,41.7633642308889,32.1868,4.671110866293016,"LINESTRING (291969.06216732075 92776.1698012058, 291975.5457799332 92780.67433334293, 291989.9900425997 92792.13353040867, 291991.31697303907 92794.15290584107, 291995.6622442069 92798.03427891713, 291999.5909269259 92801.23458101653, 291999.712295638 92801.29881366427, 292001.3411834159 92802.5554985721)",yes,paving_stones,,,building_passage,,,,,node,10074041598,Exeter,23,EX4 3LS,Gandy Street,bar,1533107,The Cocktail Club,,,,,,,,,,no,,,,,The Cocktail Club,Q117280652,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.828734316175923,0.1715638328590131
795238615,380467946,0,596076786,tertiary,,20 mph,Paul Street,False,True,95.937642209705,32.1868,10.730346351763396,"LINESTRING (291901.9929298172 92769.58289487494, 291829.30127649417 92706.72500693487)",no,asphalt,,,,,,,,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,36.09363320280636,0.026958804346087724
795238615,12073857669,0,"[64880057, 1303736884, 1303736885, 191449774]",service,,,,False,False,95.93360522860199,32.1868,10.729894827164154,"LINESTRING (291901.9929298172 92769.58289487494, 291896.9343334386 92774.56008442445, 291889.5521546857 92779.17383053471, 291881.52868181124 92783.166799167, 291878.8096293385 92783.82384907803, 291876.6050442795 92784.09201752956, 291873.0133541515 92783.18752302811, 291869.17659022304 92781.01995528262, 291866.89828788873 92778.75334616785, 291864.912363076 92776.6252925267, 291863.83708118554 92774.14464115186, 291862.45426685107 92770.11298079608, 291862.327454019 92767.40131303598, 291862.9638746292 92763.01632640869, 291864.0214500305 92760.21336678986, 291865.5321317351 92757.46776179041, 291868.937432651 92753.12550944585, 291871.71651616826 92750.2535024216, 291880.9104585369 92739.36153363736, 291886.50279580295 92733.56120616177)",no,asphalt,,,,,,,yes,way,538845390,Exeter,12,EX4 3HP,Queen Street,pub,1375445,Brewdog,,FHRS Open Data,,,,Guildhall Shopping Centre,,,,,,,,,BrewDog,Q911367,,,,en:BrewDog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,0,cafe,36.09363320280636,0.026958804346087724
795238615,54212837,0,907124293,tertiary,,20 mph,Paul Street,False,True,56.96211743157516,32.1868,6.371047222888594,"LINESTRING (291901.9929298172 92769.58289487494, 291927.5830625416 92794.1488835887, 291943.4625319488 92808.75973631951)",yes,asphalt,,,,,,,,node,10074041594,Exeter,79-82,EX4 3RW,Queen Street,bar,1541834,Revolution,,,,,,,,,,,,,,,Revolution,Q64024398,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.531459875628947,0.053962289356119096
34920974,959491872,0,596076785,footway,,,,False,True,16.66542183908737,32.1868,1.8639789796038915,"LINESTRING (291984.2636962203 92969.8381232754, 291972.3499881225 92958.14857063285)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,136.41066258384822,0.007277455629688113
34920974,343132404,0,82430777,footway,,,,False,False,15.661518815812144,32.1868,1.751695345201254,"LINESTRING (291984.2636962203 92969.8381232754, 291978.7415605095 92975.26980268868, 291984.32359883765 92980.91654546763)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,148.95038404118162,0.006668872550038718
34920974,343132380,0,82430777,footway,,,,False,True,16.54543333402635,32.1868,1.8505586141677604,"LINESTRING (291984.2636962203 92969.8381232754, 291990.1942015007 92964.00865032349, 291995.99280850665 92969.88452925335)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,143.968573886961,0.006898046750323614
343132404,294000690,0,155339533,footway,,,,False,True,27.11766602997037,32.1868,3.0330321034676744,"LINESTRING (291984.32359883765 92980.91654546763, 291965.28612922813 93000.28854444285)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9705187552657,0.006212317682347581
343132404,343132383,0,82430777,footway,,,,False,False,15.82001393625361,32.1868,1.769422563613438,"LINESTRING (291984.32359883765 92980.91654546763, 291989.8985673897 92986.56344020864, 291995.5383833982 92981.0180947159)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9705187552657,0.006212317682347581
343132404,34920974,0,82430777,footway,,,,False,True,15.661518815812144,32.1868,1.751695345201254,"LINESTRING (291984.32359883765 92980.91654546763, 291978.7415605095 92975.26980268868, 291984.2636962203 92969.8381232754)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,148.95038404118162,0.006668872550038718
343132380,1630309399,0,596076185,footway,,,,False,True,17.350828500001047,32.1868,1.9406397218736804,"LINESTRING (291995.99280850665 92969.88452925335, 292008.11277381616 92957.43044284554)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,141.52497114056553,0.0070163143482677715
